"ObjectName","Table Rows","index_id","Index Data Compression","create_date","lock_on_bulk_load","is_replicated","has_replication_filter","is_tracked_by_cdc","lock_escalation_desc","is_filetable","is_memory_optimized","durability_desc"
"A_Rebuild","37","0","NONE","12/11/2025 1:00:00 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"API_Log","193","1","NONE","12/31/2018 11:51:31 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"BonusSKU1618","0","0","NONE","12/31/2018 11:51:31 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CAMBONUS","0","1","NONE","5/31/2018 8:39:06 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CAMPGN","1","0","NONE","12/8/2020 9:25:55 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CapDo","4","1","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CapDo_HinhThuc","1","1","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CapLaiThe","0","1","NONE","12/22/2015 11:01:59 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinh","1","0","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinh_BK","1","1","NONE","12/31/2018 9:54:32 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinh_GuiThongTin","0","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinh_IPStore","0","1","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinh_Tender_CKTM","0","1","NONE","12/8/2025 10:18:37 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhChietKhau","13","1","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhChietKhauPOS","1","1","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhChietKhauQRCode","0","1","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhHeThong","1","1","NONE","1/1/2025 1:31:38 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhKetNoi","733","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhQuaTang","234","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhQuaTang_BkCu","0","1","NONE","10/8/2024 2:37:27 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CauHinhSKU_LoaiDMH","97","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ChiThuongCuoiNam","2426167","1","NONE","1/1/2025 1:13:28 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ChiThuongCuoiNam_2021","2851398","0","NONE","1/1/2022 2:14:24 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ChiThuongCuoiNam_2023","2482186","0","NONE","1/1/2024 1:22:46 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CHITIET_PS","12","0","NONE","7/27/2016 8:44:11 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ChuongTrinh","1","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ConstString1","1","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"Coupon","1588479","1","NONE","1/1/2025 1:15:09 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"Coupon","1588479","2","NONE","1/1/2025 1:15:09 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"Coupon","1588479","3","NONE","1/1/2025 1:15:09 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTDMQuyen","133","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTDotCapThe","0","1","NONE","12/22/2015 11:01:59 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTGiaoNhan","0","1","NONE","1/1/2016 11:26:26 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTGiaoNhan_NhanVien","0","1","NONE","1/1/2016 11:26:26 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTGuiCamNang","0","1","NONE","12/22/2015 11:01:58 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTGuiSMS","0","1","NONE","12/22/2015 11:01:58 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTGuiThongTinKhachHang","0","1","NONE","12/22/2015 11:01:58 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTKhuyenMai","453","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTKhuyenMaiPOS","171","1","NONE","1/1/2025 1:31:39 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanQuaTT","0","1","NONE","1/8/2016 3:45:39 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanThuong","1469468","1","NONE","1/1/2025 1:15:09 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanThuong_2023","0","0","NONE","1/1/2024 1:24:15 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanThuong_2024","2077137","0","NONE","1/1/2025 1:09:53 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanThuong_HoaDon","0","1","NONE","1/1/2025 1:15:10 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanThuongTrongNgay","35615","1","NONE","12/22/2015 11:01:59 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanThuongTrongNgay_2023","49069","0","NONE","1/1/2024 1:24:15 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhanThuongTrongNgay_2024","47438","0","NONE","1/1/2025 1:10:08 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTNhomQuyen","146","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatQua","4","1","NONE","3/25/2017 12:36:27 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh","329121","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh","329121","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai","42648","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai01","32083","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai01","32083","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai02","26088","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai02","26088","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai03","20820","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai03","20820","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai04","35915","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai04","35915","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai05","29250","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai05","29250","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai06","31631","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai06","31631","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai07","41137","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai07","41137","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai08","31129","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai08","31129","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai09","37200","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai09","37200","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai10","32469","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai10","32469","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai11","0","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai11","0","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai12","0","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMai12","0","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS","136646","1","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS","136646","2","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS01","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS01","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS02","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS02","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS03","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS03","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS04","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS04","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS05","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS05","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS06","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS06","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS07","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS07","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS08","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS08","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS09","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS09","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS10","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS10","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS11","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS11","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS12","0","1","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh_KhuyenMaiPOS12","0","2","NONE","12/22/2015 11:08:20 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh01","798991","1","NONE","12/22/2015 11:01:56 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh01","798991","2","NONE","12/22/2015 11:01:56 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh02","695633","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh02","695633","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh03","871013","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh03","871013","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh04","835767","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh04","835767","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh05","871403","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh05","871403","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh06","873833","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh06","873833","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh07","922192","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh07","922192","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh08","937729","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh08","937729","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh09","924630","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh09","924630","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh10","952514","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh10","952514","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh11","962426","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh11","962426","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh12","0","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhatSinh12","0","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhieuQT","625932","1","NONE","1/8/2016 3:45:41 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTPhieuQT2012","0","0","NONE","12/22/2015 11:01:58 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTQuyenNhanVien","57133","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTQuyenNhomNhanVien","212","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTTichLuy","99259","1","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CTTichLuy","99259","2","NONE","12/22/2015 11:01:57 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"CustomerList","11","0","NONE","5/6/2025 9:21:14 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DieuKienKhuyenMaiPOS","1727","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DMLoaiKH","6","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DMNguonDKyKH","4","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DMQuaySUD","4","1","NONE","11/26/2025 3:23:13 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DMQuyen","141","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DMThuNhap","4","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DotCapThe","0","1","NONE","12/22/2015 11:01:59 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DotCapThe_SieuThi","0","1","NONE","12/22/2015 11:01:59 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DotTangQuaSinhNhat","0","1","NONE","12/22/2015 11:01:58 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DSDiemCF_TongHop1","1533","0","NONE","9/9/2024 3:56:04 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DSDiemCF_TongHop2","428","0","NONE","9/12/2024 2:00:16 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DSDiemCF_TongHop3","145","0","NONE","9/23/2024 10:22:16 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DSDiemCF_TongHop3_DieuChinh","143","0","NONE","9/23/2024 11:00:49 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DSDiemCF_TongHop4","73","0","NONE","11/11/2024 9:33:46 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"DSDiemCF_TongHop5","3990","0","NONE","12/20/2024 10:53:00 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"ExceptionPOS","1448","1","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GiftPromotion_Canceled","419","1","NONE","10/8/2024 3:57:18 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GiftPromotion_ST","1441","0","NONE","9/21/2024 11:13:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GiftPromotion_ST","1441","2","NONE","9/21/2024 11:13:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GiftPromotion_ST","1441","3","NONE","9/21/2024 11:13:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GiftPromotion_ST","1441","4","NONE","9/21/2024 11:13:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GiftPromotion_ST","1441","5","NONE","9/21/2024 11:13:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GiftPromotion_ST","1441","6","NONE","9/21/2024 11:13:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"GuiThongTinKhachHang","0","1","NONE","12/22/2015 11:01:58 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"HinhThuc","1","0","NONE","1/1/2025 1:31:40 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"HinhThuc_BK","1","1","NONE","12/31/2018 9:54:33 PM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_ChiThuongCuoiNam","0","1","NONE","12/22/2015 11:01:58 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV01","15901223","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV02","14674682","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV03","19953716","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV04","19334938","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV05","19087470","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV06","19345483","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV07","19439353","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV08","20936551","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV09","19619955","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV10","17995240","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV11","21139281","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_INVTSERV12","14743746","0","NONE","12/22/2015 11:08:19 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","1","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","2","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","3","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","4","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","5","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","6","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","7","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_KhachHang","33477","8","NONE","1/9/2016 9:11:30 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
"History_PrintVoucher","23","1","NONE","10/15/2025 9:41:33 AM","False","False","False","False","TABLE","False","False","SCHEMA_AND_DATA"
