"Schema Name","ObjectName","RowCount","CompressionType"
"dbo","Hieu_WinDSS2011","2918568","NONE"
"dbo","MonthlySelling_Report062021","1208033","NONE"
"dbo","MonthlySelling_Report052021","1175136","NONE"
"dbo","1SGC_TheoDoiSoGia","1120239","NONE"
"dbo","MonthlySelling_Report072021","1028336","NONE"
"dbo","MonthlySelling_Report032020","968747","NONE"
"dbo","MonthlySelling_Report042021","947766","NONE"
"dbo","MonthlySelling_Report082020","905184","NONE"
"dbo","MonthlySelling_Report032021","902666","NONE"
"dbo","MonthlySelling_Report012021","895696","NONE"
"dbo","MonthlySelling_Report112020","894940","NONE"
"dbo","MonthlySelling_Report102020","894799","NONE"
"dbo","MonthlySelling_Report092020","846306","NONE"
"dbo","MonthlySelling_Report112019","838516","NONE"
"dbo","MonthlySelling_Report072020","833987","NONE"
"dbo","MonthlySelling_Report102019","829540","NONE"
"dbo","MonthlySelling_Report112021","819203","NONE"
"dbo","MonthlySelling_Report042020","804865","NONE"
"dbo","MonthlySelling_Report022020","801454","NONE"
"dbo","MonthlySelling_Report082019","794625","NONE"
"dbo","MonthlySelling_Report052020","794597","NONE"
"dbo","MonthlySelling_Report102021","793663","NONE"
"dbo","MonthlySelling_Report062020","782424","NONE"
"dbo","MonthlySelling_Report092019","780382","NONE"
"dbo","MonthlySelling_Report072019","748828","NONE"
"dbo","MonthlySelling_Report052019","722517","NONE"
"dbo","MonthlySelling_Report012020","716571","NONE"
"dbo","MonthlySelling_Report022021","714463","NONE"
"dbo","MonthlySelling_Report032019","696764","NONE"
"dbo","MonthlySelling_Report042019","695549","NONE"
"dbo","MonthlySelling_Report082018","690442","NONE"
"dbo","MonthlySelling_Report012019","689265","NONE"
"dbo","MonthlySelling_Report062019","688134","NONE"
"dbo","1SGC_SG_TVVIP","678559","NONE"
"dbo","MonthlySelling_Report092018","666731","NONE"
"dbo","MonthlySelling_Report112018","652433","NONE"
"dbo","MonthlySelling_Report072018","648052","NONE"
"dbo","MonthlySelling_Report102018","634443","NONE"
"dbo","MonthlySelling_Report062018","615073","NONE"
"dbo","MonthlySelling_Report052018","611183","NONE"
"dbo","MonthlySelling_Report082021","610522","NONE"
"dbo","MonthlySelling_Report012018","577697","NONE"
"dbo","MonthlySelling_Report042018","563552","NONE"
"dbo","MonthlySelling_Report112017","558395","NONE"
"dbo","MonthlySelling_Report032018","549507","NONE"
"dbo","MonthlySelling_Report102017","547400","NONE"
"dbo","MonthlySelling_Report082017","516162","NONE"
"dbo","MonthlySelling_Report022019","514968","NONE"
"dbo","MonthlySelling_Report052017","513668","NONE"
"dbo","MonthlySelling_Report092017","510416","NONE"
"dbo","MonthlySelling_Report032017","507336","NONE"
"dbo","MonthlySelling_Report102016","505021","NONE"
"dbo","MonthlySelling_Report042017","504719","NONE"
"dbo","MonthlySelling_Report072017","498710","NONE"
"dbo","MonthlySelling_Report062017","494842","NONE"
"dbo","MonthlySelling_Report092021","488524","NONE"
"dbo","MonthlySelling_Report052016","487412","NONE"
"dbo","MonthlySelling_Report112016","486925","NONE"
"dbo","MonthlySelling_Report082016","484618","NONE"
"dbo","LamGonDM_The_luu","481156","NONE"
"dbo","LamGonDM_TrangThai_luu","481156","NONE"
"dbo","MonthlySelling_Report072016","475052","NONE"
"dbo","MonthlySelling_Report092016","474094","NONE"
"dbo","MonthlySelling_Report012017","471355","NONE"
"dbo","LamGonDM_TichLuy_luu","471156","NONE"
"dbo","MonthlySelling_Report062016","467980","NONE"
"dbo","MonthlySelling_Report022018","453704","NONE"
"dbo","MonthlySelling_Report042016","448589","NONE"
"dbo","MonthlySelling_Report012016","437410","NONE"
"dbo","MonthlySelling_Report032016","432452","NONE"
"dbo","MonthlySelling_Report022017","408396","NONE"
"dbo","LamGonDM_KhachHang_luu","389015","NONE"
"dbo","MonthlySelling_Report022016","350414","NONE"
"dbo","MonthlySelling_Report032013","339757","NONE"
"dbo","LAMGONDM_Y2012_KHTT","229484","NONE"
"dbo","10000_The_Moi_Kieu_121011","100000","NONE"
"dbo","100000__KieuThang122011","100000","NONE"
"dbo","100k_kieu_add_110612","100000","NONE"
"dbo","Monthly_Promotion062021","68519","NONE"
"dbo","TichLuy072013","64663","NONE"
"dbo","TichLuy062013","62462","NONE"
"dbo","Monthly_Promotion072021","61719","NONE"
"dbo","AllCustomer_Data092022","61023","NONE"
"dbo","AllCustomer_Data112022","60401","NONE"
"dbo","AllCustomer_Data102022","59642","NONE"
"dbo","AllCustomer_Data082022","58580","NONE"
"dbo","Monthly_Promotion032020","58080","NONE"
"dbo","Hieu_HouseCharge","57598","NONE"
"dbo","TichLuy052021","54893","NONE"
"dbo","TichLuy112021","54754","NONE"
"dbo","TichLuy082021","54736","NONE"
"dbo","TichLuy092021","54574","NONE"
"dbo","TichLuy062021","54057","NONE"
"dbo","TichLuy072021","53808","NONE"
"dbo","TichLuy042021","53509","NONE"
"dbo","TichLuy102021","52874","NONE"
"dbo","AllCustomer_Data072022","52112","NONE"
"dbo","TichLuy032021","51973","NONE"
"dbo","TichLuy022021","51546","NONE"
"dbo","ADD_Kieu_3008_50K","50000","NONE"
"dbo","AddKieu50K","50000","NONE"
"dbo","Add_SCM","50000","NONE"
"dbo","50000Kieu_add_Thang022012","50000","NONE"
"dbo","50k_kieu_add_010612","50000","NONE"
"dbo","50k_kieu_add_030712","50000","NONE"
"dbo","50k_kieu_add_080312","50000","NONE"
"dbo","50K_Kieu5700001_5750000_030512","50000","NONE"
"dbo","TichLuy012021","49929","NONE"
"dbo","AllCustomer_Data062022","49419","NONE"
"dbo","TichLuy052013","49375","NONE"
"dbo","AllCustomer_Data022022","49021","NONE"
"dbo","AllCustomer_Data012022","48117","NONE"
"dbo","AllCustomer_Data052022","47907","NONE"
"dbo","AllCustomer_Data042022","47150","NONE"
"dbo","AllCustomer_Data032022","46494","NONE"
"dbo","Hieu_NotinKHTT_HCharge","46478","NONE"
"dbo","AllCustomer_Data112021","46029","NONE"
"dbo","AllCustomer_Data052021","45901","NONE"
"dbo","Monthly_Promotion092020","45620","NONE"
"dbo","AllCustomer_Data092021","45339","NONE"
"dbo","AllCustomer_Data082021","45258","NONE"
"dbo","AllCustomer_Data062021","45096","NONE"
"dbo","TichLuy112020","45061","NONE"
"dbo","AllCustomer_Data072021","44990","NONE"
"dbo","AllCustomer_Data102021","43999","NONE"
"dbo","AllCustomer_Data042021","43809","NONE"
"dbo","AllCustomer_Data032021","42939","NONE"
"dbo","MonthlySelling_Report072013","41900","NONE"
"dbo","AllCustomer_Data022021","41661","NONE"
"dbo","Monthly_Promotion072019","40553","NONE"
"dbo","AllCustomer_Data012021","40136","NONE"
"dbo","Monthly_Promotion032021","40084","NONE"
"dbo","TichLuy102020","39536","NONE"
"dbo","Monthly_Promotion102019","39238","NONE"
"dbo","Monthly_Promotion082020","37979","NONE"
"dbo","Monthly_Promotion022020","37210","NONE"
"dbo","AllCustomer_Data062023","36979","NONE"
"dbo","Monthly_Promotion072018","36332","NONE"
"dbo","Monthly_Promotion052021","36107","NONE"
"dbo","Monthly_Promotion042019","35978","NONE"
"dbo","Monthly_Promotion112020","35647","NONE"
"dbo","AllCustomer_Data112020","35582","NONE"
"dbo","Monthly_Promotion102020","35427","NONE"
"dbo","TichLuy072015","35371","NONE"
"dbo","TichLuy082014","35371","NONE"
"dbo","TichLuy062015","35371","NONE"
"dbo","TichLuy062014","35371","NONE"
"dbo","TichLuy072014","35371","NONE"
"dbo","TichLuy082015","35371","NONE"
"dbo","TichLuy092014","35371","NONE"
"dbo","TichLuy092015","35371","NONE"
"dbo","TichLuy112015","35371","NONE"
"dbo","TichLuy112014","35371","NONE"
"dbo","TichLuy102015","35371","NONE"
"dbo","TichLuy102014","35371","NONE"
"dbo","TichLuy032014","35371","NONE"
"dbo","TichLuy032015","35371","NONE"
"dbo","TichLuy042015","35371","NONE"
"dbo","TichLuy052014","35371","NONE"
"dbo","TichLuy052015","35371","NONE"
"dbo","TichLuy022014","35371","NONE"
"dbo","TichLuy022015","35371","NONE"
"dbo","TichLuy012014","35371","NONE"
"dbo","TichLuy012015","35371","NONE"
"dbo","TichLuy122013","35371","NONE"
"dbo","TichLuy122014","35371","NONE"
"dbo","TichLuy112013","35369","NONE"
"dbo","TichLuy102013","35368","NONE"
"dbo","TichLuy092013","35366","NONE"
"dbo","TichLuy082013","35366","NONE"
"dbo","_TichLuy102012","35362","NONE"
"dbo","TichLuy012013","35362","NONE"
"dbo","TichLuy022013","35362","NONE"
"dbo","TichLuy042013","35362","NONE"
"dbo","TichLuy032013","35362","NONE"
"dbo","AllCustomer_Data052023","34744","NONE"
"dbo","Monthly_Promotion052019","33169","NONE"
"dbo","TichLuy092020","32845","NONE"
"dbo","Monthly_Promotion112019","32721","NONE"
"dbo","AllCustomer_Data032023","32409","NONE"
"dbo","Monthly_Promotion062019","31514","NONE"
"dbo","AllCustomer_Data042023","31402","NONE"
"dbo","Monthly_Promotion062020","31380","NONE"
"dbo","AllCustomer_Data102020","31309","NONE"
"dbo","Monthly_Promotion102021","31296","NONE"
"dbo","Monthly_Promotion102018","31170","NONE"
"dbo","TichLuy082020","28936","NONE"
"dbo","AllCustomer_Data022023","28908","NONE"
"dbo","MonthlySelling_Report062013","28360","NONE"
"dbo","Monthly_Promotion032019","28312","NONE"
"dbo","Monthly_Promotion062018","27643","NONE"
"dbo","AllCustomer_Data072013","27393","NONE"
"dbo","Monthly_Promotion052017","27292","NONE"
"dbo","Monthly_Promotion042020","27256","NONE"
"dbo","AllCustomer_Data092020","26882","NONE"
"dbo","AllCustomer_Data012023","26856","NONE"
"dbo","ctphieuqt_bk","25617","NONE"
"dbo","Monthly_Promotion072020","25376","NONE"
"dbo","Monthly_Promotion012017","24909","NONE"
"dbo","Monthly_Promotion052016","24404","NONE"
"dbo","Monthly_Promotion032017","24047","NONE"
"dbo","TichLuy072020","23737","NONE"
"dbo","Monthly_Promotion062017","23240","NONE"
"dbo","Monthly_Promotion102017","22934","NONE"
"dbo","AllCustomer_Data082020","22880","NONE"
"dbo","AllCustomer_Data062013","22790","NONE"
"dbo","Monthly_Promotion092018","22606","NONE"
"dbo","Monthly_Promotion082019","22371","NONE"
"dbo","Monthly_Promotion072017","22156","NONE"
"dbo","Monthly_Promotion102016","22137","NONE"
"dbo","Monthly_Promotion032016","21951","NONE"
"dbo","Monthly_Promotion062016","21268","NONE"
"dbo","Monthly_Promotion112021","20474","NONE"
"dbo","TichLuy062020","20362","NONE"
"dbo","Monthly_Promotion022017","20095","NONE"
"dbo","TichLuy052020","20055","NONE"
"dbo","Monthly_Promotion072016","19607","NONE"
"dbo","TichLuy042020","19375","NONE"
"dbo","Monthly_Promotion032018","19016","NONE"
"dbo","AllCustomer_Data072020","18981","NONE"
"dbo","Monthly_Promotion082016","18819","NONE"
"dbo","Monthly_Promotion092016","18585","NONE"
"dbo","Monthly_Promotion022019","17715","NONE"
"dbo","Monthly_Promotion052018","17694","NONE"
"dbo","TichLuy032020","17604","NONE"
"dbo","Monthly_Promotion042021","16639","NONE"
"dbo","Monthly_Promotion022018","16127","NONE"
"dbo","Monthly_Promotion092019","15879","NONE"
"dbo","Monthly_Promotion082017","15604","NONE"
"dbo","Monthly_Promotion082018","15514","NONE"
"dbo","AllCustomer_Data062020","15449","NONE"
"dbo","TichLuy022020","14730","NONE"
"dbo","AllCustomer_Data052020","14592","NONE"
"dbo","TichLuy012020","14493","NONE"
"dbo","AllCustomer_Data042020","14361","NONE"
"dbo","AllCustomer_Data112019","13466","NONE"
"dbo","TichLuy112019","13368","NONE"
"dbo","AllCustomer_Data102019","13280","NONE"
"dbo","TichLuy102019","13275","NONE"
"dbo","TichLuy082019","12981","NONE"
"dbo","AllCustomer_Data032020","12224","NONE"
"dbo","TichLuy092019","12154","NONE"
"dbo","Monthly_Promotion012018","12042","NONE"
"dbo","TichLuy072019","11766","NONE"
"dbo","Monthly_Promotion022021","11573","NONE"
"dbo","TichLuy052019","11321","NONE"
"dbo","Monthly_Promotion042018","11291","NONE"
"dbo","TichLuy062019","11101","NONE"
"dbo","TichLuy042019","10772","NONE"
"dbo","Monthly_Promotion092017","10767","NONE"
"dbo","Monthly_Promotion012016","10574","NONE"
"dbo","Monthly_Promotion112016","10455","NONE"
"dbo","AllCustomer_Data022020","10363","NONE"
"dbo","AllCustomer_Data092019","10135","NONE"
"dbo","AllCustomer_Data012020","10030","NONE"
"dbo","dot1_12","10000","NONE"
"dbo","Hieu_Ktra","9067","NONE"
"dbo","AllCustomer_Data072019","8692","NONE"
"dbo","Monthly_Promotion042017","8051","NONE"
"dbo","AllCustomer_Data082019","7907","NONE"
"dbo","Monthly_Promotion112018","7863","NONE"
"dbo","TichLuy032019","7452","NONE"
"dbo","Monthly_Promotion022016","7288","NONE"
"dbo","AllCustomer_Data062019","6880","NONE"
"dbo","Monthly_Promotion112017","6223","NONE"
"dbo","AllCustomer_Data052019","6022","NONE"
"dbo","TichLuy092018","5506","NONE"
"dbo","TichLuy012019","5415","NONE"
"dbo","AllCustomer_Data042019","5318","NONE"
"dbo","TichLuy102018","5254","NONE"
"dbo","AllCustomer_Data032019","5250","NONE"
"dbo","TichLuy022019","5172","NONE"
"dbo","TichLuy112018","4994","NONE"
"dbo","Monthly_Promotion042016","4933","NONE"
"dbo","AllCustomer_Data012019","4652","NONE"
"dbo","AllCustomer_Data022019","4636","NONE"
"dbo","DanhMucGoc","4267","NONE"
"dbo","TichLuy112017","4022","NONE"
"dbo","TichLuy012018","4004","NONE"
"dbo","TichLuy022018","3835","NONE"
"dbo","TichLuy032018","3813","NONE"
"dbo","TichLuy042018","3795","NONE"
"dbo","TichLuy052018","3771","NONE"
"dbo","Hieu_SaiMATHE13","3757","NONE"
"dbo","TichLuy062018","3729","NONE"
"dbo","TichLuy072018","3708","NONE"
"dbo","TichLuy082018","3676","NONE"
"dbo","AllCustomer_Data112018","3626","NONE"
"dbo","AllCustomer_Data102018","3530","NONE"
"dbo","Monthly_Promotion012020","3489","NONE"
"dbo","AllCustomer_Data092018","3394","NONE"
"dbo","AllCustomer_Data082018","3316","NONE"
"dbo","AllCustomer_Data072018","3117","NONE"
"dbo","AllCustomer_Data062018","2927","NONE"
"dbo","AllCustomer_Data052018","2714","NONE"
"dbo","AllCustomer_Data042018","2586","NONE"
"dbo","AllCustomer_Data032018","2451","NONE"
"dbo","AllCustomer_Data012018","2391","NONE"
"dbo","AllCustomer_Data022018","2339","NONE"
"dbo","TichLuy072017","2027","NONE"
"dbo","TichLuy082017","2027","NONE"
"dbo","TichLuy062017","2026","NONE"
"dbo","TichLuy092017","2026","NONE"
"dbo","TichLuy102017","2024","NONE"
"dbo","TichLuy042017","2024","NONE"
"dbo","TichLuy052017","2024","NONE"
"dbo","TichLuy032017","2024","NONE"
"dbo","AllCustomer_Data112017","2010","NONE"
"dbo","AllCustomer_Data052013","1994","NONE"
"dbo","AllCustomer_Data102017","1771","NONE"
"dbo","AllCustomer_Data092017","1502","NONE"
"dbo","InThe 6-3-COOP PS","1401","NONE"
"dbo","AllCustomer_Data082017","1211","NONE"
"dbo","Monthly_Promotion072013","1135","NONE"
"dbo","AllCustomer_Data072017","925","NONE"
"dbo","AllCustomer_Data062017","692","NONE"
"dbo","AllCustomer_Data052017","343","NONE"
"dbo","Monthly_Promotion092021","226","NONE"
"dbo","AllCustomer_Data042017","205","NONE"
"dbo","InThe 6-3-VIP PS","204","NONE"
"dbo","InThe 6-3-VIP CL","152","NONE"
"dbo","InThe 6-3-COOP CL","100","NONE"
"dbo","mathe_less13","74","NONE"
"dbo","AllCustomer_Data032017","68","NONE"
"dbo","Hieu_ErrHourcharge","51","NONE"
"dbo","bb","39","NONE"
"dbo","TichLuy112016","25","NONE"
"dbo","TichLuy122016","24","NONE"
"dbo","TichLuy052016","24","NONE"
"dbo","TichLuy042016","24","NONE"
"dbo","TichLuy032016","24","NONE"
"dbo","TichLuy012016","24","NONE"
"dbo","TichLuy012017","24","NONE"
"dbo","TichLuy022017","24","NONE"
"dbo","TichLuy022016","24","NONE"
"dbo","TichLuy062016","24","NONE"
"dbo","TichLuy072016","24","NONE"
"dbo","TichLuy082016","24","NONE"
"dbo","TichLuy092016","24","NONE"
"dbo","TichLuy102016","24","NONE"
"dbo","Monthly_Promotion012019","12","NONE"
"dbo","1SGC_POLLC0","7","NONE"
"dbo","Monthly_Promotion012021","6","NONE"
"dbo","Monthly_Promotion082021","6","NONE"
"dbo","AllCustomer_Data032013","5","NONE"
"dbo","AllCustomer_Data112016","5","NONE"
"dbo","AllCustomer_Data102016","4","NONE"
"dbo","AllCustomer_Data122016","4","NONE"
"dbo","AllCustomer_Data032016","4","NONE"
"dbo","AllCustomer_Data022016","4","NONE"
"dbo","AllCustomer_Data022017","4","NONE"
"dbo","AllCustomer_Data012017","4","NONE"
"dbo","AllCustomer_Data012016","4","NONE"
"dbo","AllCustomer_Data042016","4","NONE"
"dbo","AllCustomer_Data052016","4","NONE"
"dbo","AllCustomer_Data062016","4","NONE"
"dbo","AllCustomer_Data092016","4","NONE"
"dbo","AllCustomer_Data082016","4","NONE"
"dbo","AllCustomer_Data072016","4","NONE"
"dbo","DonDatHang","3","NONE"
"dbo","Monthly_Promotion052020","2","NONE"
"dbo","HDD","1","NONE"
"dbo","MonthlySelling_Report122016","0","NONE"
"dbo","1SGC_POLLC8","0","NONE"
"dbo","MonthlySelling_Report052013","0","NONE"
"dbo","Monthly_Promotion122016","0","NONE"
